participant,sim_id,trial_index,trial_biome,chosen_block,chosen_row,points,cf_diff,belief_chosen_row,belief_biome_overworld,belief_biome_cave,belief_biome_deep,feedback,salience,salience_mode,forced_creeper_trial
S121,0,10,cave,8,2,3.0,1.0,2.2801400000000003,0.85724,1.90697,1.7358666666666667,full,little,consider,False
S121,0,11,deep,4,1,4.0,,3.2845999999999997,0.85724,1.90697,2.093566666666667,partial,none,,False
S121,0,12,deep,4,1,0.0,,1.97076,0.85724,1.90697,1.7651066666666666,partial,none,,False
S121,0,13,cave,12,3,0.0,1.5714285714285714,1.48014,0.85724,1.6602800000000002,1.7651066666666666,full,a_lot,consider,False
S121,0,14,deep,12,3,3.0,-1.0,2.77076,0.85724,1.6602800000000002,1.8033133333333333,full,little,highlight,False
S121,0,15,deep,12,3,4.0,,3.1219714285714284,0.85724,1.6602800000000002,1.8911161904761904,full,none,,False
S121,0,16,deep,0,0,2.0,0.0,1.17076,0.85724,1.6602800000000002,2.0293228571428568,full,little,consider,False
S121,0,17,deep,8,2,4.0,-2.125,3.2845999999999997,0.85724,1.6602800000000002,2.387022857142857,full,a_lot,highlight,False
S121,0,18,overworld,8,2,0.0,,1.2828285714285714,0.7289571428571429,1.6602800000000002,2.387022857142857,partial,none,,True
S121,0,19,deep,12,3,0.0,,2.4282,0.7289571428571429,1.6602800000000002,2.21358,partial,none,,True
S121,0,20,cave,12,3,0.0,,1.0572428571428572,0.7289571428571429,1.5545557142857143,2.21358,partial,none,,False
S121,0,21,deep,12,3,4.0,,2.7139818181818183,0.7289571428571429,1.5545557142857143,2.2850254545454542,partial,none,,False
S121,0,22,cave,8,2,0.0,,1.6286714285714285,0.7289571428571429,1.3916885714285714,2.2850254545454542,partial,none,,True
S121,0,23,deep,6,1,4.0,-4.0,2.550542857142857,0.7289571428571429,1.3916885714285714,2.4299711688311687,full,little,consider,False
S121,0,24,cave,8,2,4.0,,2.1556333333333333,0.7289571428571429,1.5234290476190475,2.4299711688311687,partial,none,,False
S121,0,25,deep,8,2,4.0,-3.0,3.57076,0.7289571428571429,1.5234290476190475,2.501511168831169,full,little,highlight,False
S121,0,26,deep,8,2,0.0,,2.550542857142857,0.7289571428571429,1.5234290476190475,2.246456883116883,partial,none,,False
S121,0,27,overworld,4,1,0.0,,0.19596000000000002,0.6962971428571428,1.5234290476190475,2.246456883116883,partial,none,,False
S121,0,28,overworld,8,2,0.0,,0.9977555555555556,0.6250288888888889,1.5234290476190475,2.246456883116883,partial,none,,True
S121,0,29,deep,8,2,0.0,,1.983755555555555,0.6250288888888889,1.5234290476190475,2.1047600577200574,full,none,,False
S121,0,30,deep,4,1,2.0,,2.4281999999999995,0.6250288888888889,1.5234290476190475,2.0741743434343434,partial,none,,False
S121,0,31,overworld,0,0,0.0,,0.19596000000000002,0.592368888888889,1.5234290476190475,2.0741743434343434,partial,none,,False
S121,0,32,cave,8,2,0.0,,1.7637,0.592368888888889,1.4254457142857144,2.0741743434343434,partial,none,,True
S121,0,33,cave,8,2,4.0,,2.107746153846154,0.592368888888889,1.511457252747253,2.0741743434343434,partial,none,,False
S121,0,34,deep,12,3,0.0,2.2857142857142856,2.296446153846154,0.592368888888889,1.511457252747253,1.9697904273504272,full,a_lot,consider,False
S121,0,35,overworld,9,2,1.0,0.1428571428571428,0.9981636363636365,0.5924709090909092,1.511457252747253,1.9697904273504272,full,a_lot,consider,False
S121,0,36,overworld,8,2,0.0,,0.8446000000000001,0.55408,1.511457252747253,1.9697904273504272,partial,none,,False
S121,0,37,overworld,12,3,1.0,,0.9932666666666666,0.5574466666666666,1.511457252747253,1.9697904273504272,full,none,,False
S121,0,38,overworld,4,1,0.0,0.5714285714285714,0.13997142857142858,0.5434495238095238,1.511457252747253,1.9697904273504272,full,a_lot,highlight,False
S121,0,39,overworld,12,3,4.0,,2.1959600000000004,0.8441228571428573,1.511457252747253,1.9697904273504272,full,none,,False
S121,0,40,deep,4,1,0.0,,1.9867090909090905,0.8441228571428573,1.511457252747253,1.8594177000777,partial,none,,False
S121,0,41,deep,13,3,2.0,0.2857142857142856,2.2569200000000005,0.8441228571428573,1.511457252747253,1.8495361616161614,full,a_lot,consider,False
S121,0,42,overworld,15,3,2.0,-1.0,2.1399714285714286,0.8301257142857144,1.511457252747253,1.8495361616161614,full,a_lot,consider,False
S121,0,43,cave,4,1,0.0,,0.4669,0.8301257142857144,1.2780072527472526,1.8495361616161614,partial,none,,False
S121,0,44,cave,0,0,0.0,,1.0572428571428572,0.8301257142857144,1.172282967032967,1.8495361616161614,partial,none,,False
S121,0,45,cave,8,2,0.0,1.4285714285714286,1.8267133333333336,0.8301257142857144,1.102024761904762,1.8495361616161614,full,a_lot,consider,False
S121,0,46,deep,12,3,3.0,,2.344341176470589,0.8301257142857144,1.102024761904762,1.8713914557338085,partial,none,,False
S121,0,47,cave,8,2,0.0,,1.6118058823529413,0.8301257142857144,1.0482978991596639,1.8713914557338085,partial,none,,False
S121,0,48,deep,4,1,2.0,,1.9887538461538459,0.8301257142857144,1.0482978991596639,1.8719026445449973,partial,none,,False
S121,0,49,overworld,12,3,1.0,0.4285714285714286,1.8866444444444443,0.7667939682539683,1.0482978991596639,1.8719026445449973,full,a_lot,highlight,False
S121,0,50,cave,8,2,3.0,,1.7579315789473684,0.7667939682539683,1.0848293233082706,1.8719026445449973,full,none,,False
S121,0,51,deep,8,2,0.0,,1.623072727272727,0.7667939682539683,1.0848293233082706,1.7817319374742904,partial,none,,False
S121,0,52,overworld,12,3,1.0,,1.7254363636363634,0.726491948051948,1.0848293233082706,1.7817319374742904,partial,none,,False
S121,0,53,overworld,12,3,4.0,-4.0,2.0753692307692306,0.8139751648351649,1.0848293233082706,1.7817319374742904,full,little,consider,False
S121,0,54,cave,9,2,1.0,-1.0,1.685747619047619,0.8139751648351649,1.0667833333333334,1.7817319374742904,full,little,consider,False
S121,0,55,overworld,12,3,2.0,,2.06532,0.8114628571428572,1.0667833333333334,1.7817319374742904,partial,none,,False
S121,0,56,overworld,10,2,1.0,-1.0,0.8653200000000001,0.8166428571428571,1.0667833333333334,1.7817319374742904,full,little,consider,False
S121,0,57,deep,4,1,0.0,,1.7235866666666664,0.8166428571428571,1.0667833333333334,1.7154401426024957,partial,none,,True
S121,0,58,cave,8,2,3.0,,1.8000304347826086,0.8166428571428571,1.0953540372670807,1.7154401426024957,partial,none,,False
S121,0,59,cave,12,3,0.0,4.0,0.8223,0.8166428571428571,1.0366183229813664,1.7154401426024957,full,little,highlight,False
S121,0,60,cave,8,2,3.0,-2.0,1.896028,0.8166428571428571,1.0606177142857143,1.7154401426024957,full,little,highlight,False
S121,0,61,overworld,12,3,2.0,-2.0,2.057635294117647,0.8147216806722689,1.0606177142857143,1.7154401426024957,full,little,highlight,False
S121,0,62,overworld,12,3,4.0,-3.5,2.262094736842105,0.8658365413533834,1.0606177142857143,1.7154401426024957,full,little,highlight,False
S121,0,63,overworld,12,3,1.0,,2.1418952380952376,0.8357866666666666,1.0606177142857143,1.7154401426024957,partial,none,,False
S121,0,64,cave,8,2,2.0,,1.9037296296296295,0.8357866666666666,1.0625431216931216,1.7154401426024957,partial,none,,False
S121,0,65,cave,8,2,4.0,,2.0483,0.8357866666666666,1.0986857142857143,1.7154401426024957,full,none,,False
S122,0,0,deep,4,1,0.0,,0.6179333333333333,0.9798,1.4007,1.5448333333333335,partial,none,,False
S122,0,1,deep,12,3,4.0,,3.2845999999999997,0.9798,1.4007,1.9025333333333334,partial,none,,False
S122,0,2,overworld,8,2,0.0,0.14285714285714285,0.3266,0.8165,1.4007,1.9025333333333334,full,a_lot,consider,False
S122,0,3,deep,12,3,0.0,,1.97076,0.8165,1.4007,1.5740733333333334,partial,none,,True
S122,0,4,overworld,12,3,0.0,,0.3266,0.6532,1.4007,1.5740733333333334,partial,none,,False
S122,0,5,overworld,8,2,2.0,-2.0,0.9959600000000001,0.82054,1.4007,1.5740733333333334,full,little,highlight,False
S122,0,6,deep,8,2,3.0,-1.0,2.6179333333333332,0.82054,1.4007,1.7651066666666666,full,little,highlight,False
S122,0,7,cave,0,0,0.0,,0.4669,0.82054,1.1672500000000001,1.7651066666666666,full,none,,False
S122,0,8,overworld,9,2,0.0,4.0,0.7113999999999999,0.7494,1.1672500000000001,1.7651066666666666,full,little,consider,False
S122,0,9,cave,8,2,3.0,,2.4669,0.7494,1.4338000000000002,1.7651066666666666,partial,none,,False
S122,0,10,cave,8,2,3.0,,2.68014,0.7494,1.48711,1.7651066666666666,partial,none,,False
S122,0,11,cave,4,1,2.0,-1.0,1.8002333333333334,0.7494,1.5869933333333335,1.7651066666666666,full,little,highlight,False
S122,0,12,overworld,12,3,2.0,,0.9959600000000001,0.91674,1.5869933333333335,1.7651066666666666,partial,none,,False
S122,0,13,overworld,12,3,0.0,,0.7113999999999999,0.8455999999999999,1.5869933333333335,1.7651066666666666,partial,none,,True
S122,0,14,deep,12,3,0.0,,1.4076857142857142,0.8455999999999999,1.5869933333333335,1.624338095238095,partial,none,,False
S122,0,15,overworld,4,1,0.0,,0.3266,0.6822999999999999,1.5869933333333335,1.624338095238095,partial,none,,False
S122,0,16,deep,0,0,0.0,,0.6179333333333333,0.6822999999999999,1.5869933333333335,1.3153714285714284,partial,none,,False
S122,0,17,overworld,0,0,0.0,,0.3266,0.5189999999999999,1.5869933333333335,1.3153714285714284,partial,none,,False
S122,0,18,deep,8,2,4.0,,3.17076,0.5189999999999999,1.5869933333333335,1.4535780952380952,partial,none,,False
S122,0,19,cave,8,2,0.0,,1.9143857142857144,0.5189999999999999,1.3955547619047621,1.4535780952380952,partial,none,,True
S122,0,20,cave,11,2,3.0,-3.0,2.1556333333333333,0.5189999999999999,1.4558666666666666,1.4535780952380952,full,little,consider,False
S122,0,21,overworld,0,0,0.0,1.0,0.19596000000000002,0.48634,1.4558666666666666,1.4535780952380952,full,little,highlight,False
S122,0,22,deep,8,2,1.0,0.5,2.550542857142857,0.48634,1.4558666666666666,1.2985238095238094,full,little,highlight,False
S122,0,23,cave,8,2,4.0,-2.375,2.4909727272727276,0.48634,1.5397015151515152,1.2985238095238094,full,a_lot,highlight,False
S122,0,24,cave,9,2,0.0,1.0,2.107746153846154,0.48634,1.443894871794872,1.2985238095238094,full,a_lot,consider,False
S122,0,25,deep,8,2,4.0,,2.8726444444444437,0.48634,1.443894871794872,1.3790492063492061,full,none,,False
S122,0,26,deep,8,2,0.0,2.142857142857143,2.350345454545454,0.48634,1.443894871794872,1.2484744588744587,full,a_lot,consider,False
S122,0,27,cave,8,2,1.0,0.5714285714285714,1.960046666666667,0.48634,1.4069700000000003,1.2484744588744587,full,a_lot,consider,False
S122,0,28,cave,12,3,0.0,,0.4669,0.48634,1.1735200000000001,1.2484744588744587,partial,none,,False
S122,0,29,cave,8,2,3.0,,2.0823941176470586,0.48634,1.204106862745098,1.2484744588744587,partial,none,,False
S122,0,30,cave,8,2,4.0,,2.284247368421052,0.48634,1.2545701754385963,1.2484744588744587,partial,none,,False
S122,0,31,overworld,0,0,0.0,,0.13997142857142858,0.47234285714285706,1.2545701754385963,1.2484744588744587,partial,none,,True
S122,0,32,deep,8,2,3.0,-0.7142857142857144,2.4502923076923073,0.47234285714285706,1.2545701754385963,1.273461172161172,full,a_lot,consider,False
S122,0,33,deep,10,2,0.0,4.0,2.1235866666666663,0.47234285714285706,1.2545701754385963,1.1917847619047617,full,little,consider,False
S122,0,34,deep,1,0,2.0,0.0,1.17076,0.47234285714285706,1.2545701754385963,1.3299914285714285,full,little,consider,False
S122,0,35,cave,8,2,4.0,,2.44765238095238,0.47234285714285706,1.2954214285714283,1.3299914285714285,partial,none,,False
S122,0,36,overworld,8,2,0.0,,0.553311111111111,0.43282063492063483,1.2954214285714283,1.3299914285714285,partial,none,,False
S122,0,37,deep,4,1,3.0,,1.57076,0.43282063492063483,1.2954214285714283,1.568198095238095,full,none,,False
S122,0,38,overworld,12,3,0.0,1.4285714285714286,0.553311111111111,0.3932984126984126,1.2954214285714283,1.568198095238095,full,a_lot,consider,False
S122,0,39,overworld,0,0,0.0,,0.10886666666666667,0.38552222222222216,1.2954214285714283,1.568198095238095,partial,none,,False
S122,0,40,overworld,12,3,4.0,,1.1799818181818182,0.542189898989899,1.2954214285714283,1.568198095238095,partial,none,,False
S122,0,41,overworld,12,3,3.0,,1.4599846153846154,0.6121905982905983,1.2954214285714283,1.568198095238095,partial,none,,False
S122,0,42,cave,8,2,4.0,-1.7142857142857144,2.5826391304347815,0.6121905982905983,1.3291681159420288,1.568198095238095,full,a_lot,highlight,False
S122,0,43,cave,8,2,3.0,-1.0,2.616027999999999,0.6121905982905983,1.337515333333333,1.568198095238095,full,little,highlight,False
S122,0,44,overworld,12,3,0.0,,1.26532,0.5635244444444444,1.337515333333333,1.568198095238095,full,none,,False
S122,0,45,deep,4,1,3.0,,1.9791142857142856,0.5635244444444444,1.337515333333333,1.6702866666666665,partial,none,,False
S122,0,46,overworld,8,2,3.0,,0.9981636363636364,0.6747375757575758,1.337515333333333,1.6702866666666665,partial,none,,False
S122,0,47,cave,4,1,0.0,,1.08014,0.6747375757575758,1.1574919999999997,1.6702866666666665,full,none,,False
S122,0,48,cave,8,2,0.0,,2.422248148148147,0.6747375757575758,1.1090470370370367,1.6702866666666665,partial,none,,True
S122,0,49,cave,4,1,4.0,-4.0,1.9143857142857144,0.6747375757575758,1.3176084656084652,1.6702866666666665,full,little,consider,False
S122,0,50,overworld,12,3,2.0,,1.3517529411764706,0.6963458110516934,1.3176084656084652,1.6702866666666665,partial,none,,False
S122,0,51,deep,8,2,0.0,1.875,1.8737529411764702,0.6963458110516934,1.3176084656084652,1.6078282352941176,full,a_lot,highlight,False
S122,0,52,deep,4,1,2.0,,1.9837555555555555,0.6963458110516934,1.3176084656084652,1.6089885527544348,partial,none,,False
S122,0,53,deep,4,1,4.0,-2.2857142857142856,2.3503454545454545,0.6963458110516934,1.3176084656084652,1.7006360275019097,full,a_lot,highlight,False
S122,0,54,cave,8,2,4.0,,2.5310586206896537,0.6963458110516934,1.3448110837438418,1.7006360275019097,partial,none,,False
S122,0,55,cave,8,2,0.0,,2.367764516129031,0.6963458110516934,1.3039875576036863,1.7006360275019097,partial,none,,False
S122,0,56,deep,8,2,0.0,,1.6765157894736837,0.6963458110516934,1.3039875576036863,1.651326739576213,partial,none,,True
S122,0,57,overworld,12,3,2.0,0.0,1.4199894736842105,0.7134049441786283,1.3039875576036863,1.651326739576213,full,little,consider,False
S122,0,58,overworld,12,3,1.0,0.2857142857142858,1.379990476190476,0.7034051948051947,1.3039875576036863,1.651326739576213,full,a_lot,highlight,False
S122,0,59,overworld,12,3,0.0,,1.259991304347826,0.6734054018445322,1.3039875576036863,1.651326739576213,full,none,,False
S122,0,60,overworld,12,3,0.0,0.5714285714285714,1.159192,0.6482055757575758,1.3039875576036863,1.651326739576213,full,a_lot,highlight,False
S122,0,61,deep,4,1,2.0,,2.296446153846154,0.6482055757575758,1.3039875576036863,1.6378519144013879,partial,none,,False
S122,0,62,cave,8,2,0.0,,2.224263636363635,0.6482055757575758,1.2681123376623373,1.6378519144013879,partial,none,,False
S122,0,63,deep,0,0,0.0,,0.8362571428571428,0.6482055757575758,1.2681123376623373,1.5542262001156737,partial,none,,False
S122,0,64,cave,4,1,0.0,,1.4889666666666665,0.6482055757575758,1.1617575757575753,1.5542262001156737,partial,none,,False
S122,0,65,deep,4,1,2.0,,2.2569200000000005,0.6482055757575758,1.1617575757575753,1.5443446616541352,partial,none,,False
S123,0,0,deep,8,2,4.0,,3.2845999999999997,0.9798,1.4007,2.2115,partial,none,,False
S123,0,1,cave,3,0,0.0,1.0,0.4669,0.9798,1.1672500000000001,2.2115,full,a_lot,consider,False
S123,0,2,deep,8,2,3.0,,3.17076,0.9798,1.1672500000000001,2.18304,partial,none,,False
S123,0,3,cave,0,0,3.0,-3.0,1.4801400000000002,0.9798,1.42056,2.18304,full,little,consider,False
S123,0,4,deep,4,1,4.0,,3.2845999999999997,0.9798,1.42056,2.54074,full,none,,False
S123,0,5,cave,12,3,3.0,,2.4669,0.9798,1.6871099999999999,2.54074,partial,none,,False
S123,0,6,deep,8,2,2.0,0.5714285714285716,2.836257142857143,0.9798,1.6871099999999999,2.457114285714286,full,a_lot,consider,False
S123,0,7,cave,12,3,2.0,-1.0,2.2801400000000003,0.9798,1.64042,2.457114285714286,full,little,highlight,False
S123,0,8,overworld,14,3,4.0,-4.0,2.993266666666667,1.4831666666666667,1.64042,2.457114285714286,full,little,consider,False
S123,0,9,deep,8,2,0.0,0.0,2.2059777777777776,1.4831666666666667,1.64042,2.2995444444444444,full,little,consider,False
S123,0,10,overworld,4,1,0.0,1.0,0.3266,1.3198666666666667,1.64042,2.2995444444444444,full,a_lot,consider,False
S123,0,11,overworld,12,3,0.0,1.1428571428571428,1.7959600000000002,1.02054,1.64042,2.2995444444444444,full,a_lot,highlight,False
S123,0,12,overworld,15,3,4.0,-3.0,2.4256857142857142,1.1779714285714284,1.64042,2.2995444444444444,full,a_lot,consider,False
S123,0,13,cave,12,3,0.0,,1.6286714285714285,1.1779714285714284,1.4775528571428571,2.2995444444444444,partial,none,,True
S123,0,14,cave,0,0,2.0,-2.0,1.6286714285714285,1.1779714285714284,1.5146857142857144,2.2995444444444444,full,a_lot,highlight,False
S123,0,15,overworld,12,3,0.0,0.0,1.8866444444444443,1.043211111111111,1.5146857142857144,2.2995444444444444,full,little,highlight,False
S123,0,16,cave,0,0,0.0,,1.2667444444444445,1.043211111111111,1.4242039682539682,2.2995444444444444,partial,none,,False
S123,0,17,deep,15,3,0.0,2.4285714285714284,0.6179333333333333,1.043211111111111,1.4242039682539682,1.9905777777777778,full,a_lot,consider,False
S123,0,18,overworld,0,0,0.0,,0.3266,0.8799111111111111,1.4242039682539682,1.9905777777777778,partial,none,,False
S123,0,19,deep,4,1,0.0,,1.97076,0.8799111111111111,1.4242039682539682,1.6621177777777776,partial,none,,True
S123,0,20,cave,9,2,4.0,-3.0,3.133566666666667,0.8799111111111111,1.857420634920635,1.6621177777777776,full,little,consider,False
S123,0,21,overworld,12,3,2.0,,1.9072545454545453,0.8850636363636364,1.857420634920635,1.6621177777777776,full,none,,False
S123,0,22,cave,8,2,0.0,,1.8801400000000001,0.8850636363636364,1.5440639682539683,1.6621177777777776,partial,none,,False
S123,0,23,overworld,12,3,3.0,,2.0753692307692306,0.9270923076923077,1.5440639682539683,1.6621177777777776,partial,none,,False
S123,0,24,cave,8,2,4.0,,2.4858142857142855,0.9270923076923077,1.6954825396825397,1.6621177777777776,partial,none,,False
S123,0,25,overworld,12,3,3.0,,2.198653333333333,0.9579133333333333,1.6954825396825397,1.6621177777777776,partial,none,,False
S123,0,26,overworld,8,2,1.0,,0.9932666666666666,0.9612799999999999,1.6954825396825397,1.6621177777777776,partial,none,,False
S123,0,27,cave,8,2,0.0,,1.933411111111111,0.9612799999999999,1.557381746031746,1.6621177777777776,full,none,,False
S123,0,28,cave,0,0,1.0,,1.2182454545454546,0.9612799999999999,1.5452569985569986,1.6621177777777776,partial,none,,False
S123,0,29,cave,4,1,4.0,,3.133566666666667,0.9612799999999999,1.9784736652236654,1.6621177777777776,partial,none,,False
S123,0,30,overworld,12,3,0.0,,1.9399882352941176,0.896613725490196,1.9784736652236654,1.6621177777777776,partial,none,,True
S123,0,31,deep,4,1,4.0,,2.550542857142857,0.896613725490196,1.9784736652236654,1.807063492063492,partial,none,,False
S123,0,32,overworld,12,3,1.0,,1.8410421052631576,0.871877192982456,1.9784736652236654,1.807063492063492,partial,none,,False
S123,0,33,deep,0,0,0.0,,0.6179333333333333,0.871877192982456,1.9784736652236654,1.4980968253968252,partial,none,,False
S123,0,34,cave,4,1,2.0,-1.5,2.68014,0.871877192982456,1.8651169985569986,1.4980968253968252,full,little,highlight,False
S123,0,35,deep,4,1,3.0,-0.8571428571428572,2.650422222222222,0.871877192982456,1.8651169985569986,1.5230666666666663,full,a_lot,highlight,False
S123,0,36,deep,4,1,3.0,,2.713981818181818,0.871877192982456,1.8651169985569986,1.5389565656565654,partial,none,,False
S123,0,37,deep,6,1,4.0,0.0,2.911830769230769,0.871877192982456,1.8651169985569986,1.5884188034188034,full,little,consider,False
S123,0,38,cave,4,1,0.0,,1.9143857142857144,0.871877192982456,1.6736784271284273,1.5884188034188034,partial,none,,True
S123,0,39,deep,4,1,0.0,,2.5235866666666666,0.871877192982456,1.6736784271284273,1.4913577777777776,partial,none,,True
S123,0,40,overworld,12,3,4.0,,2.0466571428571427,0.9232809523809523,1.6736784271284273,1.4913577777777776,partial,none,,False
S123,0,41,overworld,13,3,0.0,0.0,1.868686956521739,0.8787884057971014,1.6736784271284273,1.4913577777777776,full,little,consider,False
S123,0,42,cave,4,1,0.0,,1.4889666666666665,0.8787884057971014,1.5673236652236653,1.4913577777777776,partial,none,,False
S123,0,43,overworld,12,3,0.0,,1.7191919999999998,0.8414146666666666,1.5673236652236653,1.4913577777777776,partial,none,,True
S123,0,44,cave,0,0,2.0,,1.3385153846153848,0.8414146666666666,1.5973911477411478,1.4913577777777776,partial,none,,False
S123,0,45,deep,4,1,1.0,2.5,2.3443411764705884,0.8414146666666666,1.5973911477411478,1.4465464052287582,full,little,highlight,False
S123,0,46,deep,8,2,1.0,1.0,1.986709090909091,0.8414146666666666,1.5973911477411478,1.3917292335115865,full,little,highlight,False
S123,0,47,cave,8,2,0.0,,1.5818818181818182,0.8414146666666666,1.5095088245088246,1.3917292335115865,partial,none,,False
S123,0,48,overworld,8,2,0.0,,0.59596,0.742088,1.5095088245088246,1.3917292335115865,partial,none,,False
S123,0,49,deep,8,2,3.0,,2.1426000000000003,0.742088,1.5095088245088246,1.4307019607843139,partial,none,,False
S123,0,50,overworld,12,3,0.0,0.0,1.5918444444444442,0.710251111111111,1.5095088245088246,1.4307019607843139,full,little,highlight,False
S123,0,51,deep,4,1,0.0,,2.0975684210526313,0.710251111111111,1.5095088245088246,1.3690087719298245,partial,none,,False
S123,0,52,overworld,12,3,3.0,,1.6889586206896547,0.7345296551724136,1.5095088245088246,1.3690087719298245,full,none,,False
S123,0,53,deep,8,2,0.0,,1.8569200000000001,0.7345296551724136,1.5095088245088246,1.2975887719298245,partial,none,,False
S123,0,54,deep,12,3,0.0,2.0,0.37076000000000003,0.7345296551724136,1.5095088245088246,1.235795438596491,full,a_lot,highlight,False
S123,0,55,cave,12,3,4.0,-2.75,2.1556333333333333,0.7345296551724136,1.6412493006993008,1.235795438596491,full,a_lot,highlight,False
S123,0,56,cave,12,3,0.0,,1.7637,0.7345296551724136,1.5432659673659674,1.235795438596491,partial,none,,False
S123,0,57,overworld,12,3,4.0,-2.428571428571429,1.8380580645161286,0.7718045161290321,1.5432659673659674,1.235795438596491,full,a_lot,highlight,False
S123,0,58,cave,3,0,0.0,1.8571428571428572,1.1600466666666667,0.7718045161290321,1.498648787878788,1.235795438596491,full,a_lot,consider,False
S123,0,59,deep,4,1,0.0,,1.8977999999999995,0.7718045161290321,1.498648787878788,1.1858533333333332,full,none,,False
S123,0,60,deep,4,1,4.0,,2.0805999999999996,0.7718045161290321,1.498648787878788,1.231553333333333,partial,none,,False
S123,0,61,deep,0,0,0.0,,0.37076000000000003,0.7718045161290321,1.498648787878788,1.16976,partial,none,,False
S123,0,62,overworld,12,3,3.0,,1.9084787878787877,0.7894096969696969,1.498648787878788,1.16976,partial,none,,False
S123,0,63,cave,4,1,0.0,,1.2182454545454544,0.7894096969696969,1.430968484848485,1.16976,full,none,,False
S123,0,64,overworld,12,3,0.0,,1.7994228571428568,0.7621457142857142,1.430968484848485,1.16976,partial,none,,False
S123,0,65,overworld,12,3,1.0,,1.7562108108108105,0.7513427027027026,1.430968484848485,1.16976,partial,none,,False
S124,0,0,cave,12,3,4.0,-2.0,3.133566666666667,0.9798,1.8339166666666666,1.8538000000000001,full,a_lot,highlight,False
S124,0,1,deep,4,1,0.0,1.5,0.6179333333333333,0.9798,1.8339166666666666,1.5448333333333335,full,little,highlight,False
S124,0,2,deep,0,0,0.0,,0.6179333333333333,0.9798,1.8339166666666666,1.235866666666667,partial,none,,False
S124,0,3,deep,12,3,0.0,1.7142857142857142,0.6179333333333333,0.9798,1.8339166666666666,0.9269000000000001,full,a_lot,consider,False
S124,0,4,overworld,12,3,0.0,,0.3266,0.8165,1.8339166666666666,0.9269000000000001,partial,none,,True
S124,0,5,deep,8,2,4.0,,3.2845999999999997,0.8165,1.8339166666666666,1.2846,partial,none,,False
S124,0,6,deep,8,2,4.0,,3.57076,0.8165,1.8339166666666666,1.35614,full,none,,False
S124,0,7,cave,12,3,3.0,,3.08014,0.8165,1.82056,1.35614,full,none,,False
S124,0,8,deep,8,2,0.0,,2.550542857142857,0.8165,1.82056,1.1010857142857142,partial,none,,False
S124,0,9,deep,8,2,2.0,,2.4281999999999995,0.8165,1.82056,1.0704999999999998,partial,none,,False
S124,0,10,cave,8,2,2.0,-1.0,1.8002333333333334,0.8165,1.9204433333333335,1.0704999999999998,full,little,highlight,False
S124,0,11,deep,8,2,4.0,-1.0,2.713981818181818,0.8165,1.9204433333333335,1.1419454545454544,full,little,highlight,False
S124,0,12,overworld,0,0,0.0,,0.3266,0.6532,1.9204433333333335,1.1419454545454544,partial,none,,False
S124,0,13,cave,8,2,1.0,,1.4801400000000002,0.6532,1.8404200000000002,1.1419454545454544,partial,none,,False
S124,0,14,overworld,8,2,1.0,,0.9932666666666666,0.6565666666666666,1.8404200000000002,1.1419454545454544,partial,none,,False
S124,0,15,cave,12,3,2.0,-0.4285714285714286,2.7715285714285716,0.6565666666666666,1.763267142857143,1.1419454545454544,full,a_lot,highlight,False
S124,0,16,cave,12,3,0.0,,2.1556333333333333,0.6565666666666666,1.6092933333333335,1.1419454545454544,partial,none,,True
S124,0,17,cave,0,0,1.0,,1.1335666666666666,0.6565666666666666,1.54251,1.1419454545454544,partial,none,,False
S124,0,18,cave,9,2,1.0,0.0,1.342957142857143,0.6565666666666666,1.5082142857142857,1.1419454545454544,full,little,consider,False
S124,0,19,overworld,11,2,2.0,-2.0,1.39596,0.75724,1.5082142857142857,1.1419454545454544,full,little,consider,False
S124,0,20,deep,8,2,3.0,,2.757984615384615,0.75724,1.5082142857142857,1.1529461538461536,partial,none,,False
S124,0,21,deep,8,2,2.0,,2.6569199999999995,0.75724,1.5082142857142857,1.1276799999999998,partial,none,,False
S124,0,22,deep,8,2,0.0,,2.344341176470588,0.75724,1.5082142857142857,1.049535294117647,partial,none,,True
S124,0,23,overworld,8,2,0.0,,0.9971142857142858,0.6575285714285715,1.5082142857142857,1.049535294117647,partial,none,,False
S124,0,24,cave,5,1,0.0,1.5714285714285714,0.4669,0.6575285714285715,1.2747642857142858,1.049535294117647,full,a_lot,consider,False
S124,0,25,overworld,8,2,0.0,,0.7755333333333334,0.6021333333333334,1.2747642857142858,1.049535294117647,partial,none,,False
S124,0,26,deep,8,2,4.0,,2.518621052631578,0.6021333333333334,1.2747642857142858,1.0931052631578946,full,none,,False
S124,0,27,overworld,4,1,1.0,,0.9932666666666666,0.6054999999999999,1.2747642857142858,1.0931052631578946,partial,none,,False
S124,0,28,overworld,4,1,3.0,,1.7959600000000002,0.8061733333333334,1.2747642857142858,1.0931052631578946,full,none,,False
S124,0,29,cave,13,3,0.0,0.5714285714285714,1.7637,0.8061733333333334,1.1767809523809525,1.0931052631578946,full,a_lot,consider,False
S124,0,30,overworld,4,1,4.0,-2.25,2.4256857142857142,0.9636047619047619,1.1767809523809525,1.0931052631578946,full,a_lot,highlight,False
S124,0,31,overworld,4,1,1.0,,2.1088666666666667,0.8844000000000001,1.1767809523809525,1.0931052631578946,partial,none,,False
S124,0,32,overworld,4,1,1.0,,1.9072545454545455,0.8339969696969698,1.1767809523809525,1.0931052631578946,partial,none,,False
