trial_type,trial_index,time_elapsed,internal_node_id,rt,phase,biome,feedback,salience,salience_mode,salience_count,comparison_type,forced_creeper_trial,choice,choice_rt,salience_set,highlight_pattern,consider_set,consider_target_n,consider_toggles,outcome_kind,outcome_payout,creeper_severity,focal_cf_block,focal_cf_kind,focal_cf_payout,cf_max_diff,cf_best_alt_value,best_alt_block,best_alt_kind,best_alt_payout,best_alt_adjacent,n_adjacent_highvalue,revealed_blocks,regret_revealed_blocks,wallet_after,response,participant_id,prolific_pid,prolific_study_id,prolific_session_id,date_iso,tally_by_biome,tally_by_feedback,tally_by_salience,tally_by_salience_mode,tally_by_comparison_type,tally_total
html-keyboard-response,34,949264,0.0-272.0,,biome_cue,deep,partial,a_lot,consider,8,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,34,953995,0.0-273.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,34,957774,0.0-274.0,3779,choice,deep,partial,a_lot,consider,8,,false,8,3779,[],,"[4,5,6,8,9,12,13,15]",8,"[{""block"":4,""ts_ms"":1525,""action"":""add""},{""block"":5,""ts_ms"":2606,""action"":""add""},{""block"":6,""ts_ms"":288,""action"":""add""},{""block"":8,""ts_ms"":2818,""action"":""add""},{""block"":9,""ts_ms"":3364,""action"":""add""},{""block"":12,""ts_ms"":2605,""action"":""add""},{""block"":13,""ts_ms"":1944,""action"":""add""},{""block"":15,""ts_ms"":866,""action"":""add""}]",,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,34,959774,0.0-275.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,34,962451,0.0-276.0,2677,outcome,deep,partial,a_lot,consider,8,,false,8,,,,,8,,copper,2,,,,,,,1,diamond,4,false,1,,,55,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,34,967451,0.0-277.0,,counterfactual_feedback,deep,partial,a_lot,consider,8,,false,,,,,,8,,,,,,,,,,1,diamond,4,false,1,[],,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,34,970307,0.0-278.0,2856,regret_probes,deep,partial,a_lot,consider,8,,false,8,,,,,8,,copper,2,,,,,,,1,diamond,4,false,1,,[],55,"{""regret_chosen"":31}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,34,974407,0.0-279.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,35,977407,0.0-280.0,,biome_cue,deep,partial,little,consider,2,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,35,982260,0.0-281.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,35,986204,0.0-282.0,3944,choice,deep,partial,little,consider,2,,false,11,3944,[],,"[9,11]",2,"[{""block"":9,""ts_ms"":242,""action"":""add""},{""block"":11,""ts_ms"":3340,""action"":""add""}]",,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,35,988204,0.0-283.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,35,990996,0.0-284.0,2792,outcome,deep,partial,little,consider,2,,false,11,,,,,2,,diamond,4,,,,,,,1,diamond,4,false,0,,,59,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,35,995996,0.0-285.0,,counterfactual_feedback,deep,partial,little,consider,2,,false,,,,,,2,,,,,,,,,,1,diamond,4,false,0,[],,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,35,1000102,0.0-286.0,4106,regret_probes,deep,partial,little,consider,2,,false,11,,,,,2,,diamond,4,,,,,,,1,diamond,4,false,0,,[],59,"{""regret_chosen"":25}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,35,1004898,0.0-287.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,36,1007898,0.0-288.0,,biome_cue,cave,partial,little,consider,2,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,36,1012764,0.0-289.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,36,1016494,0.0-290.0,3730,choice,cave,partial,little,consider,2,,false,9,3730,[],,"[9,11]",2,"[{""block"":9,""ts_ms"":148,""action"":""add""},{""block"":11,""ts_ms"":1297,""action"":""add""}]",,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,36,1018494,0.0-291.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,36,1020152,0.0-292.0,1658,outcome,cave,partial,little,consider,2,,false,9,,,,,2,,diamond,4,,,,,,,7,diamond,4,false,0,,,63,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,36,1025152,0.0-293.0,,counterfactual_feedback,cave,partial,little,consider,2,,false,,,,,,2,,,,,,,,,,7,diamond,4,false,0,[],,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,36,1028733,0.0-294.0,3581,regret_probes,cave,partial,little,consider,2,,false,9,,,,,2,,diamond,4,,,,,,,7,diamond,4,false,0,,[],63,"{""regret_chosen"":25}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,36,1033538,0.0-295.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,37,1036538,0.0-296.0,,biome_cue,overworld,full,none,,0,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,37,1041512,0.0-297.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,37,1044492,0.0-298.0,2980,choice,overworld,full,none,,0,,false,7,2980,[],,[],,[],,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,37,1046492,0.0-299.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,37,1048827,0.0-300.0,2335,outcome,overworld,full,none,,0,,false,7,,,,,,,none,0,,,,,,,6,diamond,4,true,3,,,63,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,37,1053827,0.0-301.0,,counterfactual_feedback,overworld,full,none,,0,,false,,,,,,,,,,,,,,,,6,diamond,4,true,3,[],,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,37,1058237,0.0-302.0,4410,regret_probes,overworld,full,none,,0,,false,7,,,,,,,none,0,,,,,,,6,diamond,4,true,3,,[],63,"{""regret_chosen"":38}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,37,1062469,0.0-303.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,38,1065469,0.0-304.0,,biome_cue,overworld,partial,a_lot,consider,8,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,38,1069589,0.0-305.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,38,1072748,0.0-306.0,3159,choice,overworld,partial,a_lot,consider,8,,false,7,3159,[],,"[1,2,4,6,7,8,11,15]",8,"[{""block"":1,""ts_ms"":1235,""action"":""add""},{""block"":2,""ts_ms"":1950,""action"":""add""},{""block"":4,""ts_ms"":563,""action"":""add""},{""block"":6,""ts_ms"":617,""action"":""add""},{""block"":7,""ts_ms"":991,""action"":""add""},{""block"":8,""ts_ms"":2462,""action"":""add""},{""block"":11,""ts_ms"":238,""action"":""add""},{""block"":15,""ts_ms"":3217,""action"":""add""}]",,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,38,1074748,0.0-307.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,38,1076714,0.0-308.0,1966,outcome,overworld,partial,a_lot,consider,8,,false,7,,,,,8,,coal,1,,,,,,,9,diamond,4,false,1,,,64,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,38,1081714,0.0-309.0,,counterfactual_feedback,overworld,partial,a_lot,consider,8,,false,,,,,,8,,,,,,,,,,9,diamond,4,false,1,[],,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,38,1084725,0.0-310.0,3011,regret_probes,overworld,partial,a_lot,consider,8,,false,7,,,,,8,,coal,1,,,,,,,9,diamond,4,false,1,,[],64,"{""regret_chosen"":28}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,38,1088919,0.0-311.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,39,1091919,0.0-312.0,,biome_cue,cave,partial,little,consider,2,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,39,1096405,0.0-313.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,39,1101089,0.0-314.0,4684,choice,cave,partial,little,consider,2,,false,12,4684,[],,"[2,12]",2,"[{""block"":2,""ts_ms"":106,""action"":""add""},{""block"":12,""ts_ms"":1298,""action"":""add""}]",,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,39,1103089,0.0-315.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,39,1105154,0.0-316.0,2065,outcome,cave,partial,little,consider,2,,false,12,,,,,2,,iron,3,,,,,,,11,diamond,4,true,1,,,67,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,39,1110154,0.0-317.0,,counterfactual_feedback,cave,partial,little,consider,2,,false,,,,,,2,,,,,,,,,,11,diamond,4,true,1,[],,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,39,1113568,0.0-318.0,3414,regret_probes,cave,partial,little,consider,2,,false,12,,,,,2,,iron,3,,,,,,,11,diamond,4,true,1,,[],67,"{""regret_chosen"":29}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,39,1117731,0.0-319.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,40,1120731,0.0-320.0,,biome_cue,cave,full,little,consider,2,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,40,1124974,0.0-321.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,40,1127794,0.0-322.0,2820,choice,cave,full,little,consider,2,bad_to_good,false,2,2820,[],,"[2,6]",2,"[{""block"":2,""ts_ms"":2208,""action"":""add""},{""block"":6,""ts_ms"":3615,""action"":""add""}]",,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,40,1129794,0.0-323.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,40,1132323,0.0-324.0,2529,outcome,cave,full,little,consider,2,bad_to_good,false,2,,,,,2,,none,0,,6,copper,2,2,2,13,diamond,4,false,1,,,67,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,40,1137323,0.0-325.0,,counterfactual_feedback,cave,full,little,consider,2,bad_to_good,false,,,,,,2,,,,,6,copper,2,2,2,13,diamond,4,false,1,[6],,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
